hid,puid,forename,middlenm,last_name,names,province,district,sector,cellule,village,month,year,age,HoH,marstat,marstatdesc,relationship,sex,telephone,lat,long,full_loc,Eaid,Dsid
139,XUR868522716,AMOR,,MUGIRANEZA,AMOR  MUGIRANEZA,KIGALI,NYARUGENGE,MAGEREGERE,MATABA,MAGERAGERE,,,87,AMOR MUGIRANEZA,3,LIVE IN A POLYGAMOUS UNION,9,F,2142433267,-2.023351325,30.02375044,RWANDA NYARUGENGE MAGEREGERE MATABA MAGERAGERE,MATABAMAGERAGERE,NYARUGENGEMAGEREGERE
139,XUR868522716,AMOR,,MUGIRANEZA,AMOR  MUGIRANEZA,KIGALI,NYARUGENGE,MAGEREGERE,MATABA,MAGERAGERE,11,1935,87,AMOR MUGIRANEZA,3,LIVE IN A POLYGAMOUS UNION,9,F,2142433267,-2.023351325,30.02375044,RWANDA NYARUGENGE MAGEREGERE MATABA MAGERAGERE,MATABAMAGERAGERE,NYARUGENGEMAGEREGERE
139,XWH788287581,TUYISENGE,JEAN,GASPARD,TUYISENGE JEAN GASPARD,KIGALI,NYARUGENGE,MAGEREGERE,MATABA,MAGERAGERE,,1999,23,AMOR MUGIRANEZA,3,LIVE IN A POLYGAMOUS UNION,10,M,2142433267,-2.023351325,30.02375044,RWANDA NYARUGENGE MAGEREGERE MATABA MAGERAGERE,MATABAMAGERAGERE,NYARUGENGEMAGEREGERE
139,XWH788287581,TUYISENGE,JEAN,GASPARD,TUYISENGE JEAN GASPARD,KIGALI,NYARUGENGE,MAGEREGERE,MATABA,MAGERAGERE,10,1999,23,AMOR MUGIRANEZA,3,LIVE IN A POLYGAMOUS UNION,10,M,2142433267,-2.023351325,30.02375044,RWANDA NYARUGENGE MAGEREGERE MATABA MAGERAGERE,MATABAMAGERAGERE,NYARUGENGEMAGEREGERE
139,XZQ669054346,ROSE,,MURENZINI,ROSE  MURENZINI,KIGALI,NYARUGENGE,MAGEREGERE,MATABA,MAGERAGERE,,1946,76,AMOR MUGIRANEZA,3,LIVE IN A POLYGAMOUS UNION,2,F,2142433267,-2.023351325,30.02375044,RWANDA NYARUGENGE MAGEREGERE MATABA MAGERAGERE,MATABAMAGERAGERE,NYARUGENGEMAGEREGERE
139,XZQ669054346,ROSE,,MURENZI,ROSE  MURENZI,KIGALI,NYARUGENGE,MAGEREGERE,MATABA,MAGERAGERE,,1946,76,AMOR MUGIRANEZA,3,LIVE IN A POLYGAMOUS UNION,2,F,2142433267,-2.023351325,30.02375044,RWANDA NYARUGENGE MAGEREGERE MATABA MAGERAGERE,MATABAMAGERAGERE,NYARUGENGEMAGEREGERE
140,Y00986922705,HONDA,MORIS,UWIZEYE,HONDA MORIS UWIZEYE,EAST,KIREHE,MAHAMA,SARUHEMBE,NYAGAHANGA,8,1931,94,HONDA MORIS UWIZEYE,3,LIVE IN A POLYGAMOUS UNION,8,M,6495405919,-1.610827421,30.21914875,RWANDA KIREHE MAHAMA SARUHEMBE NYAGAHANGA,SARUHEMBENYAGAHANGA,KIREHEMAHAMA
140,Y00986922705,HONDA,MORIS,UWIZEYE,HONDA MORIS UWIZEYE,EAST,KIREHE,MAHAMA,SARUHEMBE,NYAGAHANGA,5,,,HONDA MORIS UWIZEYE,3,LIVE IN A POLYGAMOUS UNION,,M,6495405919,-1.610827421,30.21914875,RWANDA KIREHE MAHAMA SARUHEMBE NYAGAHANGA,SARUHEMBENYAGAHANGA,KIREHEMAHAMA
140,Y3S338388462,JEAN,BOSCO,KUBWIMANA,JEAN BOSCO KUBWIMANA,EAST,KIREHE,MAHAMA,SARUHEMBE,NYAGAHANGA,3,1987,35,HONDA MORIS UWIZEYE,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,8,M,6495405919,-1.610827421,30.21914875,RWANDA KIREHE MAHAMA SARUHEMBE NYAGAHANGA,SARUHEMBENYAGAHANGA,KIREHEMAHAMA
140,Y3S338388462,JEAN,BOSCO,KUBWIMANA,JEAN BOSCO KUBWIMANA,EAST,KIREHE,MAHAMA,SARUHEMBE,NYAGAHANGA,3,1987,35,HONDA MORIS UWIZEYE,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,8,M,6495405919,-1.610827421,30.21914875,RWANDA KIREHE MAHAMA SARUHEMBE NYAGAHANGA,SARUHEMBENYAGAHANGA,KIREHEMAHAMA
140,Y6Z288616154,WINNY,,MUHIRWA,WINNY  MUHIRWA,EAST,KIREHE,MAHAMA,SARUHEMBE,NYAGAHANGA,,1934,88,HONDA MORIS UWIZEYE,4,DIVORCED,4,F,6495405919,-1.610827421,30.21914875,RWANDA KIREHE MAHAMA SARUHEMBE NYAGAHANGA,SARUHEMBENYAGAHANGA,KIREHEMAHAMA
140,Y6Z288616154,WINNY,,MUHIRWA,WINNY  MUHIRWA,EAST,KIREHE,MAHAMA,SARUHEMBE,NYAGAHANGA,6,1934,88,HONDA MORIS UWIZEYE,4,DIVORCED,4,F,6495405919,-1.610827421,30.21914875,RWANDA KIREHE MAHAMA SARUHEMBE NYAGAHANGA,SARUHEMBENYAGAHANGA,KIREHEMAHAMA
141,YA8635915325,IRADUKUNDA,,NGABONZIZA,IRADUKUNDA  NGABONZIZA,NORTH,MUSANZE,GASHAKI,MUHARURO,KIBINYOGOTE,12,1939,83,IRADUKUNDA NGABONZIZA,3,LIVE IN A POLYGAMOUS UNION,11,M,9103602271,-1.545342259,29.74926558,RWANDA MUSANZE GASHAKI MUHARURO KIBINYOGOTE,MUHARUROKIBINYOGOTE,MUSANZEGASHAKI
141,YA8635915325,IRADUKUNDA,,NGABONZIZA,IRADUKUNDA  NGABONZIZA,NORTH,MUSANZE,GASHAKI,MUHARURO,KIBINYOGOTE,,1939,83,IRADUKUNDA NGABONZIZA,3,LIVE IN A POLYGAMOUS UNION,11,M,9103602271,-1.545342259,29.74926558,RWANDA MUSANZE GASHAKI MUHARURO KIBINYOGOTE,MUHARUROKIBINYOGOTE,MUSANZEGASHAKI
141,YHB921251984,ELLA,,KALISA,ELLA  KALISA,NORTH,MUSANZE,GASHAKI,MUHARURO,KIBINYOGOTE,6,1993,29,IRADUKUNDA NGABONZIZA,5,SEPARATED,11,F,9103602271,-1.545342259,29.74926558,RWANDA MUSANZE GASHAKI MUHARURO KIBINYOGOTE,MUHARUROKIBINYOGOTE,MUSANZEGASHAKI
141,YHB921251984,ELLA,,KALISA,ELLA  KALISA,NORTH,MUSANZE,GASHAKI,MUHARURO,KIBINYOGOTE,2,1993,29,IRADUKUNDA NGABONZIZA,5,SEPARATED,11,F,9103602271,-1.545342259,29.74926558,RWANDA MUSANZE GASHAKI MUHARURO KIBINYOGOTE,MUHARUROKIBINYOGOTE,MUSANZEGASHAKI
141,YN8350281683,HONORINE,,NSENGIYUMVA,HONORINE  NSENGIYUMVA,NORTH,MUSANZE,GASHAKI,MUHARURO,KIBINYOGOTE,12,1965,81,IRADUKUNDA NGABONZIZA,,,10,F,9103602271,-1.545342259,29.74926558,RWANDA MUSANZE GASHAKI MUHARURO KIBINYOGOTE,MUHARUROKIBINYOGOTE,MUSANZEGASHAKI
141,YN8350281683,HONORINE,,NSENGIYUMVA,HONORINE  NSENGIYUMVA,NORTH,MUSANZE,GASHAKI,MUHARURO,KIBINYOGOTE,12,1943,79,IRADUKUNDA NGABONZIZA,4,DIVORCED,10,F,9103602271,-1.545342259,29.74926558,RWANDA MUSANZE GASHAKI MUHARURO KIBINYOGOTE,MUHARUROKIBINYOGOTE,MUSANZEGASHAKI
141,YSK370847777,NDENGEYINGOMA,,UMUTONI,NDENGEYINGOMA  UMUTONI,NORTH,MUSANZE,GASHAKI,MUHARURO,KIBINYOGOTE,,2016,6,IRADUKUNDA NGABONZIZA,6,NEVER MARRIED,10,,9103602271,-1.545342259,29.74926558,RWANDA MUSANZE GASHAKI MUHARURO KIBINYOGOTE,MUHARUROKIBINYOGOTE,MUSANZEGASHAKI
141,YSK370847777,NDENGEYINGOMA,,UMUTONI,NDENGEYINGOMA  UMUTONI,NORTH,MUSANZE,GASHAKI,MUHARURO,KIBINYOGOTE,8,2016,6,IRADUKUNDA NGABONZIZA,,,10,M,9103602271,-1.545342259,29.74926558,RWANDA MUSANZE GASHAKI MUHARURO KIBINYOGOTE,MUHARUROKIBINYOGOTE,MUSANZEGASHAKI
142,YYS400831136,FLORENTINE,,YVES,FLORENTINE  YVES,SOUTH,MUHANGA,NYARUSANGE,MUSONGATI,NGORORANO,5,1995,27,NGABO HABYARIMANA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,1,M,8547963655,-2.089481771,29.67819748,RWANDA MUHANGA NYARUSANGE MUSONGATI NGORORANO,MUSONGATINGORORANO,MUHANGANYARUSANGE
142,YYS400831136,FLORENTIN,,YVES,FLORENTIN  YVES,SOUTH,MUHANGA,NYARUSANGE,MUSONGATI,NGORORANO,5,1995,27,NGABO HABYARIMANA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,1,M,8547963655,-2.089481771,29.67819748,RWANDA MUHANGA NYARUSANGE MUSONGATI NGORORANO,MUSONGATINGORORANO,MUHANGANYARUSANGE
142,YZI931655738,NGABO,,HABYARIMANA,NGABO  HABYARIMANA,SOUTH,MUHANGA,NYARUSANGE,MUSONGATI,NGORORANO,1,1921,101,NGABO HABYARIMANA,4,DIVORCED,6,M,8547963655,-2.089481771,29.67819748,RWANDA MUHANGA NYARUSANGE MUSONGATI NGORORANO,MUSONGATINGORORANO,MUHANGANYARUSANGE
142,YZI931655738,NGABO,,HABYARIMANA,NGABO  HABYARIMANA,SOUTH,MUHANGA,NYARUSANGE,MUSONGATI,NGORORANO,7,,101,NGABO HABYARIMANA,4,DIVORCED,6,M,8547963655,-2.089481771,29.67819748,RWANDA MUHANGA NYARUSANGE MUSONGATI NGORORANO,MUSONGATINGORORANO,MUHANGANYARUSANGE
142,Z1B129507786,NSENGIYUMVA,,KWIZERA,NSENGIYUMVA  KWIZERA,SOUTH,MUHANGA,NYARUSANGE,MUSONGATI,NGORORANO,11,1970,52,NGABO HABYARIMANA,3,LIVE IN A POLYGAMOUS UNION,11,F,8547963655,-2.089481771,29.67819748,RWANDA MUHANGA NYARUSANGE MUSONGATI NGORORANO,MUSONGATINGORORANO,MUHANGANYARUSANGE
142,Z1B129507786,NSENGIYUMVA,,KWIZERA,NSENGIYUMVA  KWIZERA,SOUTH,MUHANGA,NYARUSANGE,MUSONGATI,NGORORANO,11,1970,52,NGABO HABYARIMANA,,,11,M,8547963655,-2.089481771,29.67819748,RWANDA MUHANGA NYARUSANGE MUSONGATI NGORORANO,MUSONGATINGORORANO,MUHANGANYARUSANGE
142,Z1S573380840,BIBENTYO,,MUTONI,BIBENTYO  MUTONI,SOUTH,MUHANGA,NYARUSANGE,MUSONGATI,NGORORANO,9,,22,NGABO HABYARIMANA,5,SEPARATED,1,F,8547963655,-2.089481771,29.67819748,RWANDA MUHANGA NYARUSANGE MUSONGATI NGORORANO,MUSONGATINGORORANO,MUHANGANYARUSANGE
142,Z1S573380840,BIBENTY,,MUTONI,BIBENTY  MUTONI,SOUTH,MUHANGA,NYARUSANGE,MUSONGATI,NGORORANO,12,2000,22,NGABO HABYARIMANA,5,SEPARATED,1,M,8547963655,-2.089481771,29.67819748,RWANDA MUHANGA NYARUSANGE MUSONGATI NGORORANO,MUSONGATINGORORANO,MUHANGANYARUSANGE
143,Z3G138506804,RUSANGANWA,,KARANGWA,RUSANGANWA  KARANGWA,SOUTH,NYAMAGABE,GASAKA,REMERA,GITWA,2,1934,88,RUSANGANWA KARANGWA,6,NEVER MARRIED,9,M,6042629245,-2.46859113,29.58465258,RWANDA NYAMAGABE GASAKA REMERA GITWA,REMERAGITWA,NYAMAGABEGASAKA
143,Z3G138506804,RUSANGANWA,,KARANGWA,RUSANGANWA  KARANGWA,SOUTH,NYAMAGABE,GASAKA,REMERA,GITWA,3,1934,88,RUSANGANWA KARANGWA,6,NEVER MARRIED,9,M,6042629245,-2.46859113,29.58465258,RWANDA NYAMAGABE GASAKA REMERA GITWA,REMERAGITWA,NYAMAGABEGASAKA
143,Z5V470109073,ERIC,,KAREMERA,ERIC  KAREMERA,SOUTH,NYAMAGABE,GASAKA,REMERA,GITWA,1,1988,34,RUSANGANWA KARANGWA,3,LIVE IN A POLYGAMOUS UNION,7,M,6042629245,-2.46859113,29.58465258,RWANDA NYAMAGABE GASAKA REMERA GITWA,REMERAGITWA,NYAMAGABEGASAKA
143,Z5V470109073,ERIC,,KAREMERA,ERIC  KAREMERA,SOUTH,NYAMAGABE,GASAKA,REMERA,GITWA,,1988,34,RUSANGANWA KARANGWA,3,LIVE IN A POLYGAMOUS UNION,7,M,6042629245,-2.46859113,29.58465258,RWANDA NYAMAGABE GASAKA REMERA GITWA,REMERAGITWA,NYAMAGABEGASAKA
143,Z98616838938,,,SAM,  SAM,SOUTH,NYAMAGABE,GASAKA,REMERA,GITWA,,1946,56,RUSANGANWA KARANGWA,4,DIVORCED,13,M,6042629245,-2.46859113,29.58465258,RWANDA NYAMAGABE GASAKA REMERA GITWA,REMERAGITWA,NYAMAGABEGASAKA
143,Z98616838938,NICKS,,SAMMA,NICKS  SAMMA,SOUTH,NYAMAGABE,GASAKA,REMERA,GITWA,5,1969,53,RUSANGANWA KARANGWA,,,13,M,6042629245,-2.46859113,29.58465258,RWANDA NYAMAGABE GASAKA REMERA GITWA,REMERAGITWA,NYAMAGABEGASAKA
144,ZDI407421451,MIREILLE,,NDAYISABA,MIREILLE  NDAYISABA,WEST,KARONGI,GASHARI,RUGOBAGOBA,KIBINGO,7,2008,32,CSAR MUNEZERO,6,NEVER MARRIED,1,F,1155789865,-2.145639366,29.52241489,RWANDA KARONGI GASHARI RUGOBAGOBA KIBINGO,RUGOBAGOBAKIBINGO,KARONGIGASHARI
144,ZDI407421451,MIREILLE,,NDAYISABA,MIREILLE  NDAYISABA,WEST,KARONGI,GASHARI,RUGOBAGOBA,KIBINGO,7,1990,32,CSAR MUNEZERO,6,NEVER MARRIED,1,F,1155789865,-2.145639366,29.52241489,RWANDA KARONGI GASHARI RUGOBAGOBA KIBINGO,RUGOBAGOBAKIBINGO,KARONGIGASHARI
144,ZGR116202739,,,RODRIGUE,  RODRIGUE,WEST,KARONGI,GASHARI,RUGOBAGOBA,KIBINGO,10,2003,19,CSAR MUNEZERO,5,SEPARATED,7,F,1155789865,-2.145639366,29.52241489,RWANDA KARONGI GASHARI RUGOBAGOBA KIBINGO,RUGOBAGOBAKIBINGO,KARONGIGASHARI
144,ZGR116202739,INGABI,,RODRIGUE,INGABI  RODRIGUE,WEST,KARONGI,GASHARI,RUGOBAGOBA,KIBINGO,10,,19,CSAR MUNEZERO,5,SEPARATED,7,F,1155789865,-2.145639366,29.52241489,RWANDA KARONGI GASHARI RUGOBAGOBA KIBINGO,RUGOBAGOBAKIBINGO,KARONGIGASHARI
144,ZK1109150994,CSAR,,MUNEZERO,CSAR  MUNEZERO,WEST,KARONGI,GASHARI,RUGOBAGOBA,KIBINGO,9,1958,64,CSAR MUNEZERO,3,LIVE IN A POLYGAMOUS UNION,2,F,1155789865,-2.145639366,29.52241489,RWANDA KARONGI GASHARI RUGOBAGOBA KIBINGO,RUGOBAGOBAKIBINGO,KARONGIGASHARI
144,ZK1109150994,CSAR,,MUNEZERO,CSAR  MUNEZERO,WEST,KARONGI,GASHARI,RUGOBAGOBA,KIBINGO,9,1958,64,CSAR MUNEZERO,,,,M,1155789865,-2.145639366,29.52241489,RWANDA KARONGI GASHARI RUGOBAGOBA KIBINGO,RUGOBAGOBAKIBINGO,KARONGIGASHARI
145,ZRB113583615,METHODE,,IZABAYO,METHODE  IZABAYO,KIGALI,NYARUGENGE,RWEZAMENYOKABUGURU,II,MUTARA,11,1947,75,MANZI CHRISTIAN RUTAYISIRE,5,SEPARATED,10,F,5578642384,-1.94900685,30.05788189,RWANDA NYARUGENGE RWEZAMENYOKABUGURU II MUTARA,IIMUTARA,NYARUGENGERWEZAMENYOKABUGURU
145,ZRB113583615,METHODE,,IZABAYO,METHODE  IZABAYO,KIGALI,NYARUGENGE,RWEZAMENYOKABUGURU,II,MUTARA,11,1947,75,MANZI CHRISTIAN RUTAYISIRE,5,SEPARATED,10,,5578642384,-1.94900685,30.05788189,RWANDA NYARUGENGE RWEZAMENYOKABUGURU II MUTARA,IIMUTARA,NYARUGENGERWEZAMENYOKABUGURU
145,ZTE317757694,MUTUZO,,NTAKIRUTIMANA,MUTUZO  NTAKIRUTIMANA,KIGALI,NYARUGENGE,RWEZAMENYOKABUGURU,II,MUTARA,8,1941,68,MANZI CHRISTIAN RUTAYISIRE,4,DIVORCED,11,F,5578642384,-1.94900685,30.05788189,RWANDA NYARUGENGE RWEZAMENYOKABUGURU II MUTARA,IIMUTARA,NYARUGENGERWEZAMENYOKABUGURU
145,ZTE317757694,MUTUZO,,MAKIRUTIMANA,MUTUZO  MAKIRUTIMANA,KIGALI,NYARUGENGE,RWEZAMENYOKABUGURU,II,MUTARA,1,1954,68,MANZI CHRISTIAN RUTAYISIRE,4,DIVORCED,11,F,5578642384,-1.94900685,30.05788189,RWANDA NYARUGENGE RWEZAMENYOKABUGURU II MUTARA,IIMUTARA,NYARUGENGERWEZAMENYOKABUGURU
145,ZUX507676677,MANZI,CHRISTIAN,RUTAYISIRE,MANZI CHRISTIAN RUTAYISIRE,KIGALI,NYARUGENGE,RWEZAMENYOKABUGURU,II,MUTARA,4,1941,81,MANZI CHRISTIAN RUTAYISIRE,,,12,M,5578642384,-1.94900685,30.05788189,RWANDA NYARUGENGE RWEZAMENYOKABUGURU II MUTARA,IIMUTARA,NYARUGENGERWEZAMENYOKABUGURU
145,ZUX507676677,MANZI,CHRISTIAN,RUTAYISIRE,MANZI CHRISTIAN RUTAYISIRE,KIGALI,NYARUGENGE,RWEZAMENYOKABUGURU,II,MUTARA,4,1941,81,MANZI CHRISTIAN RUTAYISIRE,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,12,M,5578642384,-1.94900685,30.05788189,RWANDA NYARUGENGE RWEZAMENYOKABUGURU II MUTARA,IIMUTARA,NYARUGENGERWEZAMENYOKABUGURU
